image_path,relative_path,filename,parent_class,species,sha256,width,height,repository_source,repository_provenance,repository_license,individual_image_rights,training_reuse_rights,exact_duplicate,exact_duplicate_match,near_duplicate_status,near_duplicate_match,near_duplicate_score,frozen_test_leakage_status,frozen_test_match,label_status,quality_status,technical_status,manual_review_required,exclusion_reason,notes,auto_resolution_source,auto_decision
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\7170812976_3a35bbdba2_b.jpg,Non-Venomous/Checkered Keelback/7170812976_3a35bbdba2_b.jpg,7170812976_3a35bbdba2_b.jpg,Non-Venomous,Checkered Keelback,c3dd6883ebf9eddcb2ca19acd2cef98d8e0f5c05bf367a13a0498210efa2653d,1024,717,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\checkered-keel-back-water-snake-xenochropis-piscator-et0cmb.jpg,Non-Venomous/Checkered Keelback/checkered-keel-back-water-snake-xenochropis-piscator-et0cmb.jpg,checkered-keel-back-water-snake-xenochropis-piscator-et0cmb.jpg,Non-Venomous,Checkered Keelback,1b6cd4ba45aba541bcda4199473d0ca99532e25d60d63f18aeba2edbdccaf82c,640,447,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\Checkered-Keelback-.jpg,Non-Venomous/Checkered Keelback/Checkered-Keelback-.jpg,Checkered-Keelback-.jpg,Non-Venomous,Checkered Keelback,b24d9dc41cef25b7732591f7b1c2f6e9e1b123647bed023fb261f34c713f5f05,960,640,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\Checkered-Keelback-1.jpg,Non-Venomous/Checkered Keelback/Checkered-Keelback-1.jpg,Checkered-Keelback-1.jpg,Non-Venomous,Checkered Keelback,43e377ff05e2fd2b607d5f0928a1baa2ce0969c7c60cb75b206ffd2b24f5daa1,640,480,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\Checkered-Keelback-2.jpg,Non-Venomous/Checkered Keelback/Checkered-Keelback-2.jpg,Checkered-Keelback-2.jpg,Non-Venomous,Checkered Keelback,6decb1cd01c344de9bf1a274b6bf94fcee0f34ab99976b6ae62a3857e4a63106,640,480,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\checkeredkeelback.jpg,Non-Venomous/Checkered Keelback/checkeredkeelback.jpg,checkeredkeelback.jpg,Non-Venomous,Checkered Keelback,b10cc8acf0b7a230ef42da662d8dfdef7434007b863ebd597963246621470e80,621,462,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\ckb full3.jpg,Non-Venomous/Checkered Keelback/ckb full3.jpg,ckb full3.jpg,Non-Venomous,Checkered Keelback,ab31acd1d76f7fe33a408f233f92e9842ead625b5f302b3ee5433cac44492410,1024,505,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\entomology-ornithology-herpetology-Xenochorpis-piscator-4-136-g003.png,Non-Venomous/Checkered Keelback/entomology-ornithology-herpetology-Xenochorpis-piscator-4-136-g003.png,entomology-ornithology-herpetology-Xenochorpis-piscator-4-136-g003.png,Non-Venomous,Checkered Keelback,050aab68d028951564180538b0cf5044841078ce96179bcb73bb9edbda7eef1e,477,355,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\hqdefault_002.jpg,Non-Venomous/Checkered Keelback/hqdefault_002.jpg,hqdefault_002.jpg,Non-Venomous,Checkered Keelback,9c6faac6dc2bed67fdc696c80e0bca2d8e06d04139d1963826ca0d4f6b6c91f9,480,360,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\hqdefault_005.jpg,Non-Venomous/Checkered Keelback/hqdefault_005.jpg,hqdefault_005.jpg,Non-Venomous,Checkered Keelback,50fef1055e0a0592697016bf8bc2b14f563f79e105f5de33ae9a7f4e6f82c0f9,480,360,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\maxresdefault.jpg,Non-Venomous/Checkered Keelback/maxresdefault.jpg,maxresdefault.jpg,Non-Venomous,Checkered Keelback,2ab826651b52572d606d44f397fa03f3c17ff45f1342463b74e1f2aaa0d01f49,697,1014,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\red-necked-keelback-800x600.jpg,Non-Venomous/Checkered Keelback/red-necked-keelback-800x600.jpg,red-necked-keelback-800x600.jpg,Non-Venomous,Checkered Keelback,5e46e2bf973d9084f55f7561cde883f46642faab31d58b33d590f2da60f8e941,800,534,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\stunningly-beautiful-snake-with-clear-checkered-marks.jpg,Non-Venomous/Checkered Keelback/stunningly-beautiful-snake-with-clear-checkered-marks.jpg,stunningly-beautiful-snake-with-clear-checkered-marks.jpg,Non-Venomous,Checkered Keelback,bd4f8c35b4a6a636ffa376e9198a95666b1249722f863ae5670208f94bc403db,3906,2602,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\erat4-id.jpg,Non-Venomous/Common Rat Snake/erat4-id.jpg,erat4-id.jpg,Non-Venomous,Common Rat Snake,188f753ca5fe12f01009d5369a193c84b4e87b8d9ea011c9dec22770e4342131,773,504,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\gray-rat-snake-blending-sugar-sand-33013422.jpg,Non-Venomous/Common Rat Snake/gray-rat-snake-blending-sugar-sand-33013422.jpg,gray-rat-snake-blending-sugar-sand-33013422.jpg,Non-Venomous,Common Rat Snake,73c46996153de45fd26e772da0cdc29ea0f8f3f972c94a44be86d888684450fd,1300,957,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\Gray_Ratsnake_25.jpg,Non-Venomous/Common Rat Snake/Gray_Ratsnake_25.jpg,Gray_Ratsnake_25.jpg,Non-Venomous,Common Rat Snake,e05ccc91fe48230dba476eaf476a7509c2e6c9766d9c4f5ce0b1b26759c15f2d,1200,1800,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\grayrat2.jpg,Non-Venomous/Common Rat Snake/grayrat2.jpg,grayrat2.jpg,Non-Venomous,Common Rat Snake,49657147b91b2ce8cfd41f1da5301debf3cfe3796ba3da131031859a177b72b8,450,323,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\great-plains-rat-snake.jpg,Non-Venomous/Common Rat Snake/great-plains-rat-snake.jpg,great-plains-rat-snake.jpg,Non-Venomous,Common Rat Snake,4f7adb345354e75ddcdd15b6981d4767e43c831303dcce07d7269c9f42ee7f7c,650,430,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\IMG_7256-2.jpg,Non-Venomous/Common Rat Snake/IMG_7256-2.jpg,IMG_7256-2.jpg,Non-Venomous,Common Rat Snake,b7daafa3ef9c97e662adcacd00e8c109c25ecb25556f01ec2106b445853416ee,2822,2033,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\indian-rat-snake-ptyas-mucosa-rolled-up-on-a-root-sri-lanka-sinharaja-EBNR90.jpg,Non-Venomous/Common Rat Snake/indian-rat-snake-ptyas-mucosa-rolled-up-on-a-root-sri-lanka-sinharaja-EBNR90.jpg,indian-rat-snake-ptyas-mucosa-rolled-up-on-a-root-sri-lanka-sinharaja-EBNR90.jpg,Non-Venomous,Common Rat Snake,a7cba351f8d41594247984fd69521d02575918ccac4290f6816853ae47667c8f,1300,955,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,NOT_DUPLICATE,,,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,TECHNICALLY_ELIGIBLE_RIGHTS_UNCLEAR,False,,"Readable, technically unique, leakage-safe, and without unresolved label/quality conflict; technical status does not establish training/reuse rights",ORIGINAL_TECHNICALLY_ELIGIBLE,NOT_APPLICABLE
