image_path,relative_path,filename,parent_class,species,sha256,width,height,repository_source,repository_provenance,repository_license,individual_image_rights,training_reuse_rights,exact_duplicate,exact_duplicate_match,near_duplicate_status,near_duplicate_match,near_duplicate_score,frozen_test_leakage_status,frozen_test_match,label_status,quality_status,technical_status,manual_review_required,exclusion_reason,notes
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\_DSC0418.jpg,Non-Venomous/Checkered Keelback/_DSC0418.jpg,_DSC0418.jpg,Non-Venomous,Checkered Keelback,36edfd2877c35e6372af36ad4321aa9c65063ea89da402222ad5e768292847d3,1300,850,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/_DSC0418.jpg,0.992958,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\checkered keelback_002.jpg,Non-Venomous/Checkered Keelback/checkered keelback_002.jpg,checkered keelback_002.jpg,Non-Venomous,Checkered Keelback,fc13beacccf975fda933206ae627644c869af032581b6df599fde36c415e3214,1600,1063,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered keelback_002.jpg,0.996434,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\Checkered-Keelback_001.jpg,Non-Venomous/Checkered Keelback/Checkered-Keelback_001.jpg,Checkered-Keelback_001.jpg,Non-Venomous,Checkered Keelback,89449733e87191517e533a26715b437b4f39c04c90a2857cc94e3eba572a75fa,800,264,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-Keelback_001.jpg,0.994911,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\checkered-keelback_002.jpg,Non-Venomous/Checkered Keelback/checkered-keelback_002.jpg,checkered-keelback_002.jpg,Non-Venomous,Checkered Keelback,8385d7466a0f0a5f9eaf9ec7e26c23a34a4bd667b39d93d98a2c4a1a797288fc,599,356,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback_002.jpg,0.997055,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\Checkered-Keelback_003.jpg,Non-Venomous/Checkered Keelback/Checkered-Keelback_003.jpg,Checkered-Keelback_003.jpg,Non-Venomous,Checkered Keelback,f9c97131b3019188770246e7789cdaaf62d8ac2e756e2d587a6cb803e1224e71,3000,1995,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-Keelback_003.jpg,0.998327,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\Checkered-Keelbacks-2.jpg,Non-Venomous/Checkered Keelback/Checkered-Keelbacks-2.jpg,Checkered-Keelbacks-2.jpg,Non-Venomous,Checkered Keelback,1e67914d22db7db2d924f827304ab97c247196c400f8c4463508be3d1a53e63f,1024,456,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-Keelbacks-2.jpg,0.99669,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\Checkered-Keelbacks-4.jpg,Non-Venomous/Checkered Keelback/Checkered-Keelbacks-4.jpg,Checkered-Keelbacks-4.jpg,Non-Venomous,Checkered Keelback,0abea4efbe17d9d0a21da1f36e1410aae6ac31cdf79e2229a48c9c841e876260,1024,483,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-Keelbacks-4.jpg,0.996703,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\Checkered-Keelbacks-6.jpg,Non-Venomous/Checkered Keelback/Checkered-Keelbacks-6.jpg,Checkered-Keelbacks-6.jpg,Non-Venomous,Checkered Keelback,41f8fc00bbc4e8006a61b22d63b645ee9c47ea077d4efc7a3043009a39eb122d,1024,511,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-Keelbacks-6.jpg,0.996961,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\checkered_keelback_water_snake.jpg,Non-Venomous/Checkered Keelback/checkered_keelback_water_snake.jpg,checkered_keelback_water_snake.jpg,Non-Venomous,Checkered Keelback,77d037d075fd8cbb5b9bc2d842babdf22aa428e387e8ea8a785baecfc7152d7f,632,328,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered_keelback_water_snake.jpg,0.998221,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
"C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\Checkered_Keelback_Xenochrophis_piscator_Schneider,_1799_Assam_by_Dr_Raju_Kasambe_DSC_0477_(2).JPG","Non-Venomous/Checkered Keelback/Checkered_Keelback_Xenochrophis_piscator_Schneider,_1799_Assam_by_Dr_Raju_Kasambe_DSC_0477_(2).JPG","Checkered_Keelback_Xenochrophis_piscator_Schneider,_1799_Assam_by_Dr_Raju_Kasambe_DSC_0477_(2).JPG",Non-Venomous,Checkered Keelback,b562b63bff368ef83e70617ed1e4193d1c123cab1b3a8d87c1a0df56e01f5c42,220,133,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,"train/Non_Venomous_Snake/Checkered_Keelback_Xenochrophis_piscator_Schneider,_1799_Assam_by_Dr_Raju_Kasambe_DSC_0477_(2).JPG",0.993576,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\DSC4977.jpg,Non-Venomous/Checkered Keelback/DSC4977.jpg,DSC4977.jpg,Non-Venomous,Checkered Keelback,4112c287bc213e8fe725d991c03ca5c77e1adbe6befe7854000c0a53f3f52fa6,1024,582,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/DSC4977.jpg,0.997436,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\DSC_3798-1.jpg,Non-Venomous/Checkered Keelback/DSC_3798-1.jpg,DSC_3798-1.jpg,Non-Venomous,Checkered Keelback,1ad8f958b094aa0e0813eff74fe1bcae19776624f029741b94bf6d3972e92e04,1600,1062,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/DSC_3798-1.jpg,0.996923,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\IMG_4798.JPG,Non-Venomous/Checkered Keelback/IMG_4798.JPG,IMG_4798.JPG,Non-Venomous,Checkered Keelback,670bbd31b09812b43380f48cfca855755e3b505badaf0e2c5ea143785077eb4f,700,224,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/IMG_4798.JPG,0.997503,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\img_5554.jpg,Non-Venomous/Checkered Keelback/img_5554.jpg,img_5554.jpg,Non-Venomous,Checkered Keelback,58a61b8421bacf0f2e9c436c187465113c024e0d1061249114406163a64f1121,2935,2005,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/img_5554.jpg,0.995997,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\img_6516.jpg,Non-Venomous/Checkered Keelback/img_6516.jpg,img_6516.jpg,Non-Venomous,Checkered Keelback,98a125ef503070a7aaf3566d09a218062c593fe3438e30c9d796883c99782fcf,4000,3000,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/img_6516.jpg,0.996175,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\keelback1.jpg,Non-Venomous/Checkered Keelback/keelback1.jpg,keelback1.jpg,Non-Venomous,Checkered Keelback,948ee290c117831a37c300d27ed2412e0848d6cfe97f552281aab836c4644ad0,660,417,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/keelback1.jpg,0.996994,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\maxresdefault_003.jpg,Non-Venomous/Checkered Keelback/maxresdefault_003.jpg,maxresdefault_003.jpg,Non-Venomous,Checkered Keelback,2a00830dac69681f7e7213fc6a706dc8768bc5fc0550db2c9a2d48c4781dc7f6,1280,720,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/maxresdefault_003.jpg,0.999131,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\maxresdefault_004.jpg,Non-Venomous/Checkered Keelback/maxresdefault_004.jpg,maxresdefault_004.jpg,Non-Venomous,Checkered Keelback,af205572bef871ec5bf22eda13a24af72146c11502a4635eb4979756604f8152,1280,720,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,validation/Non_Venomous_Snake/maxresdefault_004.jpg,0.996231,NOT_TEST_LEAKAGE,,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible near-duplicate cannot be automatically cleared; technical status does not establish training/reuse rights
C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Checkered Keelback\maxresdefault_006.jpg,Non-Venomous/Checkered Keelback/maxresdefault_006.jpg,maxresdefault_006.jpg,Non-Venomous,Checkered Keelback,af9942e060474ede6e6232d525c32a9ac1b86351382f0f6c4cb42fa167d21213,1280,720,https://github.com/arjun921/Indian-Snakes-Dataset,VERIFIED,MIT,UNCLEAR,REVIEW_REQUIRED,False,,POSSIBLE_NEAR_DUPLICATE,test/Non_Venomous_Snake/maxresdefault_006.jpg,0.99676,POSSIBLE_TEST_LEAKAGE,test/Non_Venomous_Snake/maxresdefault_006.jpg,DIRECTORY_LABEL_PRESERVED,BASIC_QUALITY_PASS,MANUAL_REVIEW_REQUIRED,True,,Possible frozen-test leakage cannot be automatically cleared; technical status does not establish training/reuse rights
